"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.350472596E2,-2.128898539E-2,2.879667841E-2,-3.201204166E-2
2.351469926E2,-1.787461154E-2,1.515949890E-2,-1.907147467E-2
2.352467256E2,1.488915877E-3,9.060310200E-3,-8.007238619E-3
2.353464586E2,1.728146151E-2,9.967382997E-3,-1.204459928E-3
2.354461916E2,1.962670498E-2,1.303234603E-2,-5.762460642E-3
2.355459246E2,-1.313432120E-2,1.594685949E-2,-6.048501818E-4
2.356456566E2,-2.906508371E-2,1.118992083E-2,1.128509827E-2
2.357453888E2,-1.067194808E-2,8.906440809E-3,1.153050922E-2
2.358451218E2,4.208119120E-3,2.928457037E-2,9.821159765E-3
2.359448548E2,6.504296325E-3,3.452301025E-2,1.936326548E-2
2.360445878E2,2.897669747E-2,2.684746124E-2,1.929868385E-2
2.361443198E2,1.473464444E-2,1.171378233E-2,2.855450101E-2
2.362440528E2,-7.814495475E-4,1.658861339E-2,9.860041551E-3
2.363437858E2,1.666280255E-2,1.681835763E-2,4.875002895E-3
2.364435188E2,1.675095409E-2,1.929696091E-2,3.619056195E-3
2.365432518E2,-2.618865110E-3,1.856890321E-2,2.096127253E-3
2.366429838E2,-1.021942589E-2,6.710681133E-3,4.272462800E-3
2.367427173E2,-2.177413553E-3,1.435237937E-4,6.247307174E-4
2.368424503E2,1.287331106E-4,-2.054022625E-4,2.390273614E-3
2.369421833E2,-4.998816177E-3,1.410113368E-2,-7.877278142E-3
2.370419163E2,-1.453805901E-2,1.422184333E-2,2.192646498E-4
2.371416493E2,2.755103633E-2,2.165142633E-2,3.737034276E-3
2.372413813E2,6.693922449E-3,2.161696739E-2,5.688066129E-3
2.373411143E2,6.074953824E-3,1.157683320E-2,2.074837498E-2
2.374408473E2,-1.224194653E-2,5.215900950E-3,2.417546511E-2
2.375405803E2,-1.332855131E-2,6.299171597E-3,2.285480127E-2
2.376403133E2,1.132732537E-2,1.940265298E-2,1.173610426E-2
2.377400463E2,-1.779607730E-3,1.725758798E-2,3.989901394E-3
2.378397783E2,-3.028112929E-3,-1.839000033E-4,1.224636659E-2
2.379395113E2,-9.007377550E-3,-2.425594139E-4,1.672285725E-3
2.380392443E2,1.850150409E-3,4.794132896E-3,7.639762945E-3
2.381389773E2,1.236436050E-2,4.283888265E-3,-4.427972017E-4
2.382387103E2,1.742935507E-3,9.761127643E-3,-8.806189289E-4
2.383384433E2,2.188594453E-2,1.269397140E-2,-5.196140148E-3
2.384381763E2,-4.358275793E-3,8.002512157E-3,6.357984152E-3
2.385379083E2,-2.791650407E-2,9.820408188E-3,5.794992670E-3
2.386376413E2,5.264684558E-3,4.216248170E-3,1.093515940E-2
2.387373743E2,1.545299403E-2,8.388318121E-3,1.074807160E-2
2.388371078E2,-2.806637902E-3,9.929419495E-3,7.514727768E-3
2.389368408E2,1.614478230E-2,9.941438213E-3,9.311828762E-3
2.390365738E2,3.295264021E-2,1.145938784E-2,1.205981150E-2
2.391363068E2,7.145177107E-3,1.180636324E-2,7.861605845E-3
2.392360398E2,1.576321572E-2,1.135151275E-2,2.877365798E-3
2.393357728E2,6.512440741E-3,-9.547304362E-3,2.954825945E-2
2.394355048E2,-6.644921377E-3,5.763296038E-3,5.853715818E-3
2.395352378E2,5.262468942E-3,1.511804014E-2,-1.109250914E-2
2.396349708E2,1.468491834E-2,1.459355652E-2,-4.416099284E-3
2.397347038E2,-1.964034047E-3,1.238119882E-2,-1.931902254E-3
2.398344357E2,-9.480785578E-3,-3.773876000E-3,1.342534833E-2
2.399341687E2,1.147835702E-2,4.181448836E-3,1.126071322E-3
2.400339017E2,5.787297152E-3,7.665875833E-3,-6.440634839E-3
2.401336347E2,-4.930042778E-4,-5.315009039E-3,1.251175255E-2
2.402333677E2,-1.761278510E-2,2.304950729E-3,-1.651871600E-3
2.403331007E2,9.049267508E-3,1.279208343E-3,-3.750840668E-3
2.404328337E2,-2.477002889E-2,6.476653507E-4,-4.784814082E-3
2.405325667E2,-4.612547811E-3,-2.370849252E-3,-4.968971014E-3
2.406322997E2,1.216147281E-2,-6.875551306E-3,-9.763605194E-4
2.407320327E2,-1.862295531E-2,-8.326494135E-3,7.487032562E-3
2.408317662E2,-2.108744113E-3,-1.258570515E-2,8.078920655E-3
2.409314992E2,-1.445502788E-2,-5.826212466E-3,3.139437176E-4
2.410312322E2,-2.296016365E-2,2.699969336E-3,-1.271503977E-2
2.411309652E2,-3.045178601E-4,1.558927726E-2,-2.345237508E-2
2.412306982E2,8.187683998E-4,3.884845180E-3,-1.084630098E-2
2.413304312E2,5.477100145E-3,6.104642060E-3,-2.220947295E-2
2.414301642E2,7.486037444E-3,-1.227335352E-2,-3.798640333E-3
2.415298972E2,-5.854549818E-3,-1.988963783E-2,-6.153807975E-3
2.416296302E2,9.616701864E-3,-1.864402369E-2,-1.966575533E-2
2.417293632E2,-1.565158740E-2,-2.090183459E-2,-2.188963071E-2
2.418290966E2,-1.442889776E-2,-9.231243283E-3,-3.213054687E-2
2.419288296E2,-1.804113621E-3,-6.465069018E-3,-3.984785452E-2
2.420285626E2,1.226396952E-2,-2.058028430E-2,-2.007867955E-2
2.421282956E2,-5.128507037E-3,-1.515780576E-2,-2.990121394E-2
2.422280286E2,-4.617843777E-3,-1.762135327E-2,-2.315463126E-2
2.423277616E2,4.370787647E-3,-1.854994707E-2,-2.086324431E-2
2.424274946E2,7.396841887E-3,-1.742370985E-2,-2.801037207E-2
2.425272276E2,2.299994975E-2,-1.575616375E-2,-3.599306569E-2
2.426269606E2,3.574029729E-2,-1.018135156E-2,-3.330153972E-2
2.427266936E2,-3.197750077E-3,-1.500318386E-2,-2.888122015E-2
2.428264263E2,1.006622426E-2,-1.240576711E-2,-3.216729686E-2
2.429261593E2,1.655514725E-2,-2.747354656E-2,-1.686583459E-2
2.430258923E2,-2.214029804E-2,-2.961745672E-2,-2.979588695E-2
2.431256253E2,-3.079954907E-2,-3.074805811E-2,-4.857343435E-2
2.432253583E2,-2.095594071E-2,-3.831292316E-2,-4.689271376E-2
2.433250913E2,-9.306825697E-3,-4.130671173E-2,-4.464540258E-2
2.434248243E2,2.247409150E-2,-4.179394245E-2,-1.892339624E-2
2.435245583E2,1.345849317E-2,-3.599544242E-2,-3.141069412E-2
2.436242913E2,-8.882584050E-3,-4.738936946E-2,-1.262701675E-2
2.437240243E2,-1.715344749E-2,-3.689071164E-2,-2.460072190E-2
2.438237577E2,2.813264169E-2,-2.837362140E-2,-4.100099951E-2
2.439234907E2,9.277978912E-3,-2.599319629E-2,-3.869750351E-2
2.440232237E2,1.125512458E-2,-2.323345467E-2,-4.072190076E-2
2.441229567E2,4.946745001E-3,-1.289937831E-2,-4.799725488E-2
2.442226897E2,2.503092773E-2,-1.488742325E-2,-4.083003104E-2
2.443224227E2,1.947407727E-3,-1.726336032E-2,-3.645178303E-2
2.444221567E2,6.751101464E-3,-1.296123583E-2,-4.509786889E-2
2.445218897E2,2.050989307E-3,-8.309722878E-3,-5.801659822E-2
2.446216227E2,-2.213758416E-2,-1.773574576E-2,-1.972713880E-2
2.447213557E2,4.460950568E-2,-2.786197327E-2,1.995068276E-3
2.448210885E2,2.843635716E-2,-2.302897722E-2,-1.040620543E-2
2.449208215E2,-9.750411846E-3,-3.377128765E-2,8.877329528E-4
2.450205545E2,1.161211915E-2,-1.781886071E-2,-1.287295576E-2
2.451202875E2,-2.151726745E-2,-3.668234497E-2,1.523137745E-2
2.452200215E2,-1.161114220E-2,-2.156155743E-2,-9.243336506E-3
2.453197545E2,1.175907627E-2,-1.121770125E-2,-2.631352842E-2
2.454194875E2,2.282084897E-2,-2.341212332E-2,-3.022852819E-3
2.455192205E2,7.248565089E-3,-2.711850964E-2,4.636526573E-3
2.456189535E2,1.468818728E-2,-2.330236323E-2,-1.390602440E-3
2.457186865E2,-4.508175887E-3,-2.596880309E-2,1.811909024E-4
2.458184195E2,-3.439515084E-2,-2.558840439E-2,-9.238836356E-4
2.459181525E2,-3.957835492E-3,-2.033929527E-2,3.139167326E-3
2.460178855E2,-3.813090734E-3,3.235419746E-3,-1.491274219E-3
2.461176185E2,1.827223413E-2,2.997512743E-2,9.372701170E-4
2.462173515E2,1.425425708E-2,1.340661198E-2,3.043204546E-2
2.463170845E2,3.148047999E-2,-1.894623041E-2,5.584339052E-2
2.464168185E2,2.796865255E-2,-2.388389781E-2,4.636507481E-2
2.465165515E2,2.434149198E-2,-2.962042019E-2,5.239846930E-2
2.466162845E2,-4.478602484E-2,3.905303311E-4,6.508699153E-5
2.467160175E2,-1.511280145E-2,2.197954338E-3,1.272159046E-3
2.468157512E2,3.824700415E-2,-1.058321726E-2,1.931388117E-2
2.469154852E2,4.537059367E-2,-1.612209529E-2,2.149021626E-2
2.470152182E2,1.517196279E-2,-1.224036608E-2,1.095542032E-2
2.471149512E2,-4.853474349E-2,-1.171435416E-2,1.744820550E-2
2.472146842E2,-2.717367560E-2,-1.643637195E-3,3.338896204E-5
2.473144172E2,3.270288929E-2,-1.606345177E-2,1.908231713E-2
2.474141512E2,-1.886481186E-4,-7.844899781E-3,1.214851066E-2
2.475138842E2,1.540805399E-2,-1.568821259E-2,1.917845756E-2
2.476136172E2,-2.213404886E-2,-2.256880514E-2,2.387295663E-2
2.477133502E2,-1.364430692E-2,-9.539346211E-3,5.286357366E-3
2.478130839E2,-3.340052813E-2,-2.812709892E-3,-4.695720971E-3
2.479128169E2,4.648316652E-3,4.286716692E-3,-1.439627632E-2
2.480125499E2,-6.182076409E-3,-4.865713418E-3,1.684820512E-3
2.481122829E2,3.315720707E-2,-1.114503713E-3,-7.128383033E-3
2.482120159E2,5.083037540E-2,-5.918114912E-3,3.809229936E-3
2.483117499E2,2.297715470E-2,-3.004256869E-3,5.425632931E-3
2.484114829E2,7.161174901E-3,-4.708147608E-3,6.428046152E-3
2.485112159E2,1.762911305E-2,-7.110647857E-4,5.125018070E-4
2.486109489E2,-4.564315081E-2,5.997573026E-3,-9.157564491E-3
2.487106829E2,4.826099612E-3,4.828459118E-3,-6.448740140E-3
2.488104159E2,1.468010806E-2,5.850566551E-3,-1.491718274E-2
2.489101489E2,6.932942197E-3,1.171929482E-2,-1.879794896E-2
2.490098819E2,1.874539256E-2,-1.158153638E-3,-2.992619528E-3
2.491096159E2,-5.716493353E-3,-3.669529222E-3,5.803412292E-3
2.492093489E2,-1.178283896E-2,-4.082360305E-3,4.267293029E-3
2.493090819E2,-2.469535917E-2,1.364167896E-3,3.147040261E-3
2.494088149E2,-1.083352230E-2,5.553451367E-3,-8.459952660E-3
2.495085489E2,-1.477410179E-2,4.020307213E-3,-8.124396205E-3
2.496082819E2,6.677526049E-3,7.203700487E-3,-2.480086870E-3
2.497080149E2,6.346993614E-3,1.054825075E-2,2.534649801E-3
2.498077487E2,6.822934840E-3,1.394842193E-2,-5.251904950E-3
2.499074827E2,1.665283181E-2,2.753020264E-3,1.071932912E-2
2.500072157E2,1.499153301E-2,3.236711957E-3,7.292780560E-3
2.501069487E2,1.891117357E-2,-7.777323481E-3,2.167464793E-2
2.502066827E2,1.734546758E-2,-1.276606973E-2,6.279984023E-3
2.503064157E2,1.464470662E-2,-1.654321514E-2,4.111494869E-3
2.504061487E2,-9.561086772E-4,-7.387740538E-3,-3.298077732E-3
2.505058817E2,1.097951178E-2,6.271461491E-3,-1.962857507E-2
2.506056157E2,6.023986265E-3,1.119231619E-2,-1.098728925E-2
2.507053487E2,-1.299793925E-2,1.799661480E-2,-1.125041582E-2
2.508050812E2,1.664029621E-2,1.486833487E-2,-3.184628207E-3
2.509048152E2,-8.184498549E-2,6.960814819E-3,1.325013116E-2
2.510045482E2,4.243086278E-2,-1.776682329E-4,1.761906222E-2
2.511042812E2,5.457740650E-2,1.254120748E-2,-8.033842780E-3
2.512040152E2,3.788978979E-2,9.297116660E-3,6.632587872E-3
2.513037482E2,4.531779513E-2,3.906903043E-2,-3.841518611E-2
2.514034812E2,-1.280848170E-3,5.644133780E-3,1.332138013E-2
2.515032152E2,-1.943576708E-2,-2.300114930E-2,4.862225056E-2
2.516029482E2,5.084831640E-2,-1.708288305E-2,1.408238430E-2
2.517026812E2,5.535680056E-2,-7.748028729E-3,-1.728944248E-3
2.518024138E2,-1.444663294E-2,-8.059562184E-3,7.513687015E-3
2.519021478E2,-9.403489530E-3,-4.333665129E-3,3.126267577E-3
2.520018808E2,2.646126598E-2,2.126692235E-2,-3.882091492E-2
2.521016138E2,3.130447492E-2,-6.131317466E-3,5.990364589E-3
2.522013478E2,4.437310994E-2,-4.001134075E-3,-6.989701651E-4
2.523010808E2,2.547434904E-2,-5.589972250E-3,-3.130426398E-3
2.524008138E2,1.666093431E-2,-3.351034131E-3,8.175623603E-3
2.525005478E2,-5.813749041E-3,-7.341781165E-3,1.339701749E-2
2.526002808E2,1.290602703E-2,-5.074575543E-3,1.013877057E-2
2.527000138E2,5.994576961E-2,-4.863196053E-3,8.269767277E-3
2.527997484E2,1.598672196E-2,-1.190373907E-3,2.819472458E-3
2.528994814E2,3.609545156E-2,5.589767825E-3,-7.648614701E-3
2.529992144E2,7.631620392E-3,2.439095173E-3,1.521177473E-3
2.530989484E2,7.642247947E-4,5.452197511E-3,-1.192671061E-2
2.531986814E2,1.286058780E-2,-3.182361834E-3,1.175743900E-2
2.532984144E2,5.684548989E-2,-2.286625560E-3,1.100243907E-2
2.533981484E2,8.568169549E-3,-1.896645874E-2,3.369496763E-2
2.534978814E2,-1.266053505E-2,-2.123621665E-2,3.759635985E-2
2.535976144E2,2.967228927E-2,-1.038313005E-2,1.941376552E-2
2.536973484E2,2.851348370E-2,6.404980551E-3,-2.249189420E-3
2.537970812E2,-4.788582213E-3,-1.642140560E-3,1.467840001E-2
2.538968142E2,1.498259511E-2,1.138084452E-3,4.738411400E-3
2.539965482E2,1.002295502E-2,-1.282631326E-2,2.560055442E-2
2.540962812E2,5.893783271E-2,-1.020743791E-2,2.414194494E-2
2.541960142E2,1.429458112E-1,-7.007154636E-3,1.345787570E-2
2.542957482E2,8.324974775E-2,1.318407524E-2,-1.002362277E-2
2.543954812E2,-6.566220522E-2,-2.704609185E-2,5.090444908E-2
2.544952142E2,-1.460662484E-1,-5.087249726E-2,7.771462202E-2
2.545949482E2,-8.592454344E-2,-1.853633439E-3,-4.454812966E-3
2.546946812E2,-6.824876368E-2,4.260994866E-2,-7.497386634E-2
2.547944142E2,1.631378941E-2,2.482106350E-2,-2.911475115E-2
2.548941482E2,3.554809093E-2,-3.630428761E-2,5.019671097E-2
2.549938812E2,3.294177353E-3,-5.658509582E-2,7.109721005E-2
2.550936142E2,-4.009507596E-2,-1.367346477E-2,2.043748461E-2
2.551933482E2,-1.900418196E-3,4.379233718E-2,-6.076309085E-2
2.552930812E2,9.204447269E-2,3.295747563E-2,-4.312378168E-2
2.553928152E2,4.939161614E-2,-2.120041754E-4,-7.234490477E-3
2.554925482E2,-2.630476095E-2,-1.752941869E-2,1.110950578E-2
2.555922812E2,-1.460004970E-2,-1.712836511E-2,-4.793833941E-4
2.556920152E2,-2.350662462E-2,-1.196259353E-2,-1.333286520E-2
2.557917484E2,1.227540616E-2,6.692358293E-4,-3.363281116E-2
2.558914814E2,4.892233014E-2,-1.676765829E-2,5.143355113E-3
2.559912154E2,3.956053779E-2,-6.353463046E-3,1.111376658E-2
2.560909484E2,-1.299050357E-2,1.062607206E-2,3.531346796E-3
2.561906814E2,-5.784940347E-2,2.526058070E-2,-2.214752510E-2
2.562904154E2,-4.604490846E-2,3.939958755E-3,1.431700401E-2
2.563901484E2,1.007540058E-2,2.525801305E-3,1.081535872E-2
2.564898824E2,1.247011498E-2,7.276880555E-3,-8.034805069E-4
2.565896154E2,1.887070574E-2,8.835076354E-3,-1.565543120E-3
2.566893484E2,3.964098543E-2,3.119876608E-3,1.270539593E-2
2.567890822E2,-2.244019881E-2,6.902174093E-3,6.221139804E-3
2.568888152E2,-3.536373377E-2,8.420803584E-3,1.059263363E-3
2.569885482E2,-2.409340441E-2,9.540701285E-3,-1.449435716E-3
2.570882822E2,3.151482716E-2,1.258096471E-2,-1.080309972E-3
2.571880152E2,9.498860687E-3,-2.022230532E-3,1.125317719E-2
2.572877492E2,2.037914470E-3,-2.572440170E-2,4.241482541E-2
2.573874822E2,-3.007218242E-2,-2.022763900E-2,2.073455416E-2
2.574872152E2,-2.641681395E-2,1.325398311E-2,-8.565658703E-3
2.575869492E2,1.628927141E-2,8.758036420E-3,-4.415932577E-3
2.576866822E2,3.736611083E-2,-3.409661818E-3,1.029363740E-2
2.577864147E2,-1.779934019E-2,-3.617464099E-3,6.345503964E-3
2.578861487E2,-9.449549019E-3,4.611493088E-3,-7.754459511E-3
2.579858817E2,2.486596815E-2,-2.931548748E-3,1.052426454E-2
2.580856157E2,-1.811368391E-3,-1.194539247E-3,3.651318140E-3
2.581853487E2,1.404689066E-2,-7.065668236E-3,1.708216965E-2
2.582850817E2,5.312648136E-5,-2.337743528E-2,4.165689275E-2
2.583848157E2,-5.197810009E-2,-2.437910810E-2,2.854734100E-2
2.584845487E2,-5.460763816E-3,-4.642585665E-2,5.798965320E-2
2.585842827E2,-1.965031773E-2,2.510223538E-2,-4.456548765E-2
2.586840157E2,-2.757064439E-2,5.388927460E-2,-8.391275257E-2
2.587837497E2,-4.356430471E-2,3.870364651E-2,-3.555094823E-2
2.588834837E2,9.714688640E-4,1.821861230E-2,-1.256573573E-2
2.589832167E2,4.751981050E-2,-1.756105199E-2,2.428802289E-2
2.590829507E2,1.920025423E-2,-1.543729659E-2,1.960033178E-2
2.591826837E2,-2.770232223E-2,-1.846666262E-2,3.481750190E-2
2.592824167E2,-4.018776864E-2,-1.266939659E-2,2.443609573E-2
2.593821507E2,-4.680491984E-3,8.115818491E-4,3.278743709E-3
2.594818837E2,4.001878574E-2,1.109303720E-2,-1.036874857E-2
2.595816177E2,1.842131466E-2,1.287142094E-2,-1.687299646E-2
2.596813507E2,-3.362493962E-2,4.783629440E-3,-5.359349772E-3
2.597810828E2,-5.975727737E-2,-3.029742511E-3,-2.630944829E-3
2.598808168E2,-5.609338358E-2,-3.227178473E-3,-4.760016222E-3
2.599805498E2,-8.532836102E-3,-3.971816972E-3,-1.027461956E-3
2.600802838E2,9.829585254E-2,8.267288096E-3,-1.398651302E-2
2.601800168E2,2.328612655E-2,-1.446256042E-2,8.695884608E-3
2.602797498E2,3.349985462E-3,-1.804567501E-2,4.036289640E-3
2.603794838E2,3.346522897E-2,2.568771597E-3,-1.597004198E-2
2.604792168E2,1.249396801E-2,3.512027208E-3,-1.828114316E-2
2.605789508E2,9.801094420E-3,-2.219019830E-2,2.513091452E-2
2.606786838E2,-1.709419535E-3,5.299304798E-2,-8.067461103E-2
2.607784175E2,-3.018711880E-2,-1.573364809E-2,1.009643916E-2
2.608781505E2,-4.824402742E-3,-9.004069492E-3,1.314841956E-2
2.609778835E2,-9.496770799E-3,9.843991138E-4,1.243435894E-3
2.610776175E2,-6.812417880E-3,-9.077724069E-3,1.707475400E-3
2.611773505E2,-3.149236739E-2,-1.206952054E-2,1.125997957E-2
2.612770845E2,-2.235784009E-2,-1.406390406E-2,1.504179835E-2
2.613768175E2,3.515370190E-3,-8.709656075E-3,8.945280686E-3
2.614765515E2,2.590423077E-2,-3.614991903E-3,4.283693153E-3
2.615762845E2,-4.336611833E-3,-1.090374030E-2,1.486083493E-2
2.616760175E2,-7.026621141E-3,9.063330945E-4,4.596567014E-4
2.617757520E2,1.325692888E-2,3.725764109E-3,-4.051868804E-3
2.618754850E2,-2.029095963E-2,-7.546350826E-3,5.113001447E-3
2.619752190E2,-3.629620746E-2,-8.445033804E-3,-1.796975150E-3
2.620749520E2,-1.615227200E-2,-1.404746994E-2,4.555050749E-3
2.621746860E2,-1.147210249E-3,-8.608361706E-3,-7.467107847E-3
2.622744190E2,5.027459934E-2,2.157179406E-4,-1.367546711E-2
2.623741520E2,2.452989109E-2,6.867724471E-3,-4.818070214E-3
2.624738860E2,7.635610178E-3,9.384808131E-3,2.820293419E-3
2.625736190E2,-4.680972546E-2,-8.874434046E-3,3.318086639E-2
2.626733530E2,-2.772981860E-2,-1.085820049E-2,2.335152403E-2
2.627730863E2,-1.492793486E-2,-3.806986380E-3,1.535297744E-2
2.628728203E2,-8.847956546E-3,1.079971064E-2,-3.269301262E-3
2.629725533E2,-1.171543263E-2,2.741498407E-3,-1.504024141E-3
2.630722863E2,-4.473532550E-3,6.068594521E-4,9.252488613E-3
2.631720203E2,-1.528003905E-2,3.655876033E-3,1.735439873E-3
2.632717533E2,1.210972294E-2,1.325324643E-3,3.693263978E-3
2.633714873E2,8.849846199E-3,3.898202442E-3,5.013405345E-3
2.634712203E2,1.217642566E-3,7.961978205E-3,-1.953560393E-3
2.635709543E2,-1.133706234E-2,5.082493182E-3,-5.437250249E-3
2.636706873E2,-1.222138293E-2,5.353548331E-4,-3.161220811E-4
2.637704218E2,-6.831012666E-3,7.954501547E-3,2.314309822E-4
2.638701548E2,8.485076949E-3,1.909754705E-3,3.202429507E-4
2.639698878E2,1.226763474E-3,2.656617202E-3,2.168750390E-3
2.640696218E2,4.620463587E-3,8.003561758E-3,-2.373276278E-3
2.641693548E2,-7.705977187E-3,1.264166087E-3,-3.375560045E-4
2.642690888E2,-1.245330554E-3,-3.740844782E-3,3.682346083E-3
2.643688218E2,5.312136374E-3,5.172107834E-3,-6.312225480E-3
2.644685558E2,1.275266986E-3,2.956338692E-3,-5.535383243E-4
2.645682888E2,-2.661634004E-3,1.125168288E-3,-2.315353602E-3
2.646680228E2,3.816639772E-3,7.916382514E-3,-2.159565454E-3
2.647677549E2,2.658562968E-3,-4.170683096E-4,-1.988317352E-3
2.648674889E2,7.966628764E-4,-9.706080891E-4,3.664381336E-3
2.649672219E2,2.759612864E-3,-1.039381605E-4,2.217482310E-3
2.650669549E2,2.592118224E-3,-6.579313194E-4,-3.243205603E-3
2.651666889E2,2.339366125E-3,2.724605147E-3,-5.705688149E-3
2.652664219E2,3.095089458E-3,2.019306412E-3,3.989142366E-3
2.653661559E2,6.398868281E-4,-1.825081534E-3,5.256546196E-3
2.654658889E2,3.221400548E-4,-1.095716842E-3,1.654878492E-3
2.655656229E2,2.024996793E-3,2.708151005E-3,-8.719202015E-4
2.656653559E2,3.977667075E-5,-2.837920096E-3,1.422128640E-3
2.657650901E2,-3.525114618E-3,-1.141679939E-3,7.001548074E-4
2.658648231E2,3.086113138E-3,1.630196348E-3,-1.370056183E-3
2.659645571E2,1.818606514E-3,-7.313212845E-4,-2.664493863E-3
2.660642901E2,1.824063994E-2,4.958178848E-3,1.161140623E-3
2.661640231E2,1.404539682E-2,5.173744168E-3,-1.579286763E-4
2.662637571E2,-2.101883292E-4,-2.703601029E-3,4.312950186E-4
2.663634901E2,-1.017010072E-3,9.501986206E-4,-1.643171650E-3
2.664632241E2,-6.503487937E-3,1.711025252E-3,1.435444457E-3
2.665629571E2,-1.135120052E-3,-1.788709429E-3,1.023711055E-3
2.666626911E2,2.991163637E-3,2.511818660E-3,1.556485891E-3
2.667624247E2,-3.005696344E-4,1.075120061E-3,-2.385795116E-3
2.668621587E2,-2.224305179E-3,1.712526660E-3,1.085376251E-3
2.669618917E2,-2.464770339E-3,2.276263200E-3,-1.611217274E-3
2.670616257E2,-5.191309028E-4,-8.030735771E-4,-1.137710526E-3
2.671613587E2,-3.028978128E-3,2.787000034E-3,-2.143996535E-4
2.672610927E2,3.271095920E-3,-3.925428900E-4,2.443261212E-3
2.673608257E2,-2.926446497E-3,-6.928854273E-4,-3.320173710E-4
2.674605587E2,-2.232392551E-3,3.754640697E-3,-6.729678251E-3
2.675602927E2,3.369166050E-3,-9.493836551E-4,3.018297022E-3
2.676600257E2,3.049317934E-2,3.266958520E-3,1.570997760E-3
2.677597597E2,5.510462075E-2,-1.839573961E-3,-3.589956090E-3
2.678594923E2,4.240060598E-2,-4.761487944E-4,-3.922302742E-3
2.679592263E2,-1.050813403E-2,1.692101010E-3,-6.418612320E-3
2.680589593E2,-3.589190170E-2,5.155740655E-4,3.592631547E-4
2.681586933E2,-1.295586117E-2,-1.991493162E-3,-8.868251462E-5
2.682584263E2,-2.293046564E-3,-2.109723166E-3,4.550011363E-4
2.683581593E2,-5.537791643E-3,-4.583780654E-3,3.595532849E-3
2.684578933E2,-2.262837626E-2,-3.742392641E-3,3.373287618E-3
2.685576263E2,-3.590390459E-2,-2.898513339E-3,-1.569949090E-4
2.686573603E2,-2.744784951E-2,3.522996325E-3,-3.973708488E-3
2.687570933E2,-1.233229600E-2,1.435705228E-3,-3.689446021E-5
2.688568268E2,3.427773947E-3,-3.036103211E-3,1.273784088E-3
2.689565598E2,1.358447713E-3,-2.355418634E-3,-3.141249181E-4
2.690562938E2,1.611714368E-3,6.874831393E-3,-1.063493919E-2
2.691560268E2,-3.533744719E-3,1.212685369E-3,-4.360536579E-3
2.692557598E2,-1.663040253E-3,1.162222214E-2,-1.253960654E-3
2.693554938E2,2.581641311E-4,1.828651689E-2,9.751552716E-3
2.694552268E2,1.856258605E-3,1.557066385E-2,1.951897144E-2
2.695549608E2,1.012803870E-3,2.140557207E-2,2.024760284E-2
2.696546938E2,-3.168443451E-3,2.838292159E-2,2.411758341E-2
2.697544278E2,5.181731656E-3,2.885114402E-2,1.881682500E-2
2.698541608E2,-1.550739165E-3,2.729506046E-2,1.680027880E-2
2.699538938E2,-3.606085200E-3,2.881102450E-2,1.641719043E-2
2.700536278E2,3.117832355E-3,2.328142896E-2,1.895863749E-2
2.701533608E2,-1.416049199E-3,1.784836873E-2,1.343750209E-2
2.702530948E2,8.510655025E-4,9.683802724E-3,1.564047486E-2
2.703528278E2,-2.262648195E-4,6.507088896E-3,1.245865598E-2
2.704525608E2,-3.483677283E-3,1.099236426E-3,-2.816389897E-4
2.705522948E2,-3.944986966E-3,-3.147991840E-3,-4.768132698E-3
2.706520278E2,-3.219056409E-3,1.665687538E-3,-7.231966592E-3
2.707517618E2,-2.679515630E-3,-2.123364946E-3,-2.127622021E-3
2.708514949E2,-6.711027585E-3,-1.490004361E-3,-4.034304991E-3
2.709512279E2,5.025006365E-3,-2.707429230E-3,-4.375693970E-4
