"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.159839752E2,-2.787203979E-1,7.659122772E0,5.905369720E0
4.160837062E2,1.790875854E0,6.893764343E0,6.389013977E0
4.161834372E2,3.682342529E-1,6.250102844E0,7.618706818E0
4.162831692E2,3.064128113E-1,5.976322174E0,8.445587311E0
4.163829002E2,4.608915710E-1,5.891748047E0,8.197253723E0
4.164826322E2,2.074685669E-1,6.509513397E0,8.882977753E0
4.165823632E2,-2.647993469E-1,6.347999268E0,8.269703064E0
4.166820942E2,1.393601990E-1,6.170019379E0,8.722361755E0
4.167818262E2,4.076023865E-1,6.080206146E0,7.439230042E0
4.168815572E2,8.562194824E-2,6.188281403E0,8.098908234E0
4.169812893E2,1.811233521E-1,6.425837402E0,7.807164917E0
4.170810203E2,-2.899470520E-1,6.638245697E0,7.557484131E0
4.171807523E2,-5.303471375E-1,7.002138977E0,7.358697510E0
4.172804833E2,-3.323089600E-1,6.672973480E0,7.065307617E0
4.173802153E2,2.119592285E-1,6.880442047E0,7.076384583E0
4.174799463E2,-1.402583313E-1,7.405849457E0,6.367608490E0
4.175796773E2,-1.158590698E-1,7.650291138E0,5.939349060E0
4.176794093E2,-2.314187622E-1,7.600145416E0,6.245013428E0
4.177791403E2,-1.722917175E-1,7.269632721E0,6.859485626E0
4.178788723E2,-7.813751221E-2,7.349566498E0,6.693780212E0
4.179786030E2,2.395019531E-3,7.680228882E0,6.045328674E0
4.180783350E2,4.460723877E-2,7.558831329E0,5.905369720E0
4.181780660E2,-9.834548950E-2,7.758216705E0,6.004463654E0
4.182777980E2,-1.681004333E-1,7.932753754E0,5.929918671E0
4.183775290E2,-1.145118713E-1,8.021369476E0,5.693709869E0
4.184772600E2,-1.342707825E-1,8.496631165E0,5.083428955E0
4.185769920E2,-4.281097412E-1,9.351353760E0,3.950135651E0
4.186767230E2,-3.106040955E-1,9.390721893E0,3.442092133E0
4.187764550E2,-4.719685364E-1,9.586365051E0,3.390748901E0
4.188761860E2,-5.725593567E-1,9.549092560E0,3.754193115E0
4.189759185E2,-2.924917603E-1,8.982670441E0,3.003653870E0
4.190756495E2,-3.239263916E-1,9.285939789E0,3.424129486E0
4.191753815E2,-2.616558838E-1,9.151369629E0,3.870800629E0
4.192751125E2,2.329156494E-1,9.209897919E0,4.188889160E0
4.193748445E2,1.751358032E-1,9.164841614E0,4.461322632E0
4.194745755E2,-4.881349182E-1,8.979526978E0,4.561165009E0
4.195743075E2,2.755769348E-1,8.724457397E0,3.939208374E0
4.196740385E2,-1.146765289E0,9.032217407E0,2.802172852E0
4.197737705E2,-6.655160522E-1,8.575816498E0,4.525539093E0
4.198735015E2,-2.719844055E-1,8.806037750E0,4.404440918E0
4.199732318E2,-2.800675964E-1,9.124874725E0,4.525539093E0
4.200729638E2,-3.540138245E-1,8.771010590E0,4.147425385E0
4.201726948E2,-6.496490479E-2,8.777596893E0,3.771706696E0
4.202724268E2,-3.382965088E-1,8.899144135E0,4.043840790E0
4.203721578E2,-1.252894592E-1,8.962761841E0,4.497846680E0
4.204718898E2,4.975653076E-1,8.218808899E0,4.164639587E0
4.205716208E2,-8.870553589E-1,9.037157135E0,6.095324707E0
4.206713528E2,5.074447632E-2,8.623567200E0,5.188360748E0
4.207710838E2,6.960525513E-1,8.225993958E0,4.490511932E0
4.208708158E2,5.477110291E-1,8.341853027E0,4.845573578E0
4.209705469E2,-6.451583862E-1,7.710615692E0,4.108955383E0
4.210702789E2,-2.742297363E-1,8.833730164E0,5.468428345E0
4.211700099E2,8.202941895E-2,8.530610504E0,4.744384003E0
4.212697419E2,2.225871277E-1,8.778794403E0,4.533771973E0
4.213694739E2,2.327659607E-1,8.295299835E0,5.228477325E0
4.214692049E2,3.095562744E-1,7.743696899E0,5.336402893E0
4.215689369E2,-2.055226135E-1,7.616461487E0,5.740861816E0
4.216686679E2,-2.255809021E-1,7.597600708E0,6.401438141E0
4.217683999E2,3.993695068E-1,7.627239075E0,6.335575104E0
4.218681309E2,-1.308279419E-1,7.209008789E0,5.580694885E0
4.219678629E2,8.443940735E-1,7.483088837E0,5.571264496E0
4.220675939E2,-1.766326904E-1,8.409063263E0,7.584877167E0
4.221673259E2,-1.168470154E0,8.206235046E0,4.674329681E0
4.222670569E2,-2.052232361E-1,7.933801575E0,4.278552704E0
4.223667889E2,2.320175171E-1,7.982151031E0,6.721322937E0
4.224665199E2,-1.338217163E0,9.131760406E0,2.481988678E0
4.225662519E2,-2.508782959E-1,9.580377502E0,3.961511993E0
4.226659829E2,1.110690308E-1,9.030121765E0,4.681365051E0
4.227657149E2,2.628533936E-1,8.549022217E0,4.932542725E0
4.228654469E2,2.933898926E-2,8.383167114E0,4.462819519E0
4.229651787E2,-4.641847229E-1,8.560099182E0,5.048252106E0
4.230649107E2,-1.474433899E-1,8.319250031E0,5.564827881E0
4.231646417E2,-6.616241455E-2,7.845634918E0,5.695057068E0
4.232643737E2,9.160949707E-2,8.065827026E0,5.760171661E0
4.233641047E2,-9.984237671E-2,8.134234772E0,5.575605469E0
4.234638367E2,-2.781216431E-1,8.815767517E0,4.265679474E0
4.235635677E2,-2.659968567E-1,9.173074493E0,4.559668121E0
4.236632997E2,2.260299683E-2,9.164691925E0,4.517156525E0
4.237630317E2,-6.162684631E-1,9.305848389E0,4.220323792E0
4.238627627E2,-5.343887329E-1,8.896000671E0,3.716022491E0
4.239624939E2,-3.996688843E-2,8.792116699E0,4.043391724E0
4.240622249E2,-8.487350464E-2,8.979826355E0,4.749772797E0
4.241619569E2,9.774673462E-2,8.803792419E0,4.493206329E0
4.242616879E2,2.865042114E-1,8.767867126E0,4.439917145E0
4.243614199E2,3.189866638E-1,8.841963043E0,4.953499146E0
4.244611519E2,3.008743286E-2,8.421936493E0,4.373455353E0
4.245608829E2,-4.207749939E-1,8.481811981E0,5.300327911E0
4.246606149E2,-1.284329224E-1,7.915988617E0,5.608237610E0
4.247603459E2,1.423539734E-1,8.083789673E0,6.523135071E0
4.248600779E2,-1.059796143E-1,7.823181610E0,6.147715759E0
4.249598114E2,-7.426057434E-1,7.124284973E0,5.471122742E0
4.250595424E2,7.723937988E-1,6.979236603E0,5.096002808E0
4.251592744E2,4.183799744E-1,8.029003601E0,7.276069336E0
4.252590054E2,5.089416504E-1,7.884254608E0,5.645360413E0
4.253587374E2,1.957928467E-1,7.761509857E0,6.827601929E0
4.254584684E2,9.021739197E-1,8.336015167E0,5.656138000E0
4.255582004E2,1.197509766E-2,7.978109436E0,6.753056946E0
4.256579324E2,-1.652563477E-1,7.477101288E0,6.596482544E0
4.257576634E2,1.098715210E-1,7.138505402E0,6.238277435E0
4.258573954E2,-8.921447754E-2,7.365283813E0,5.787415009E0
4.259571265E2,-4.435276794E-1,7.694748688E0,6.115233307E0
4.260568575E2,-6.271957397E-2,7.789950714E0,5.745801544E0
4.261565895E2,-4.281097412E-2,7.721842346E0,5.734125824E0
4.262563205E2,-2.775228882E-1,8.024512939E0,5.268593903E0
4.263560525E2,-1.878593445E-1,8.405021667E0,3.990401917E0
4.264557845E2,-5.315446472E-1,8.464148712E0,3.872297516E0
4.265555155E2,-5.420228577E-1,9.091344452E0,4.298012238E0
4.266552475E2,-3.960763550E-1,9.424850922E0,3.635939026E0
4.267549785E2,-1.069226532E0,9.343869324E0,3.253334656E0
4.268547105E2,-7.756869507E-1,9.008267212E0,4.331093445E0
4.269544424E2,-5.399272156E-1,8.424331512E0,4.763394470E0
4.270541734E2,-1.996847534E-1,8.271349640E0,6.650669861E0
4.271539054E2,-5.691165161E-1,7.999215546E0,6.178851013E0
4.272536364E2,-5.682183838E-1,7.762108612E0,6.126609650E0
4.273533684E2,-4.468208313E-1,7.393574982E0,6.370602264E0
4.274531004E2,-1.957928467E-1,7.538922729E0,6.821614380E0
4.275528314E2,-4.355941772E-2,7.579039307E0,6.646328888E0
4.276525634E2,-1.157093811E-1,7.419770508E0,6.698420563E0
4.277522954E2,-1.203497314E-1,7.091054077E0,7.078629913E0
4.278520264E2,-1.805245972E-1,7.162156219E0,6.775360565E0
4.279517588E2,-1.790277100E-1,7.548353119E0,6.631958771E0
4.280514908E2,-5.134323120E-1,7.480095062E0,6.260730743E0
4.281512218E2,-4.044589233E-1,7.496111755E0,6.299649811E0
4.282509538E2,-6.810836792E-1,7.565118256E0,6.397396545E0
4.283506848E2,-7.550299072E-1,7.521558838E0,5.556145935E0
4.284504168E2,-4.330494690E-1,7.856711884E0,5.880521393E0
4.285501488E2,2.005828857E-1,7.817343750E0,6.024821320E0
4.286498798E2,-7.589218140E-2,8.331524506E0,5.375771027E0
4.287496118E2,1.676513672E-2,8.368497620E0,5.312602386E0
4.288493438E2,-1.134640503E-1,7.926466827E0,5.532195740E0
4.289490745E2,-1.896556091E-1,7.879165192E0,5.972579956E0
4.290488065E2,-4.236190796E-2,7.648644562E0,6.178851013E0
4.291485385E2,2.408491516E-1,7.613168335E0,6.123017120E0
4.292482695E2,6.721023560E-2,7.545808411E0,6.508914642E0
4.293480015E2,-1.851649475E-1,7.542215881E0,6.361471252E0
4.294477335E2,-8.981323242E-3,7.810757446E0,6.740483093E0
4.295474645E2,-2.457888794E-1,6.746470642E0,5.586682434E0
4.296471965E2,3.535647583E-1,6.905290375E0,6.118975525E0
4.297469285E2,-1.103205872E-1,7.435038757E0,6.539151764E0
4.298466595E2,6.433621216E-1,6.608457642E0,6.174360352E0
4.299463906E2,5.710624695E-1,6.929839325E0,6.109994202E0
4.300461226E2,1.664538574E-1,7.215744781E0,6.815926208E0
4.301458536E2,5.478607178E-2,7.756420441E0,6.367907867E0
4.302455856E2,2.032772827E-1,7.863747253E0,6.409671021E0
4.303453176E2,3.074606323E-1,7.500153351E0,6.284231873E0
4.304450486E2,-1.820214844E-1,7.373217316E0,6.035598907E0
4.305447806E2,2.079176331E-1,7.942483521E0,6.842870178E0
4.306445126E2,1.486408997E-1,7.769443359E0,5.921985168E0
4.307442436E2,-3.876937866E-2,7.371720428E0,6.323450317E0
4.308439756E2,-2.993774414E-3,7.508086853E0,5.974974976E0
4.309437087E2,4.508624268E-1,7.860753479E0,6.076912994E0
4.310434397E2,6.972500610E-1,7.868088226E0,6.280339966E0
4.311431717E2,3.002755737E-1,7.521558838E0,7.097341003E0
4.312429037E2,-4.076023865E-1,7.952213287E0,6.152356110E0
4.313426347E2,2.062710571E-1,8.113278351E0,5.877078552E0
4.314423667E2,4.924758911E-1,8.563841400E0,5.860014038E0
4.315420987E2,7.020401001E-2,8.512647858E0,3.820056152E0
4.316418297E2,-4.102967834E-1,8.829239502E0,4.212240601E0
4.317415617E2,-5.029541016E-2,8.440647583E0,4.884193268E0
4.318412937E2,-5.499563599E-1,8.032745819E0,5.143005066E0
4.319410254E2,6.831793213E-1,7.367978210E0,5.986950073E0
4.320407564E2,8.822653198E-1,7.964936829E0,6.514153748E0
4.321404884E2,6.715036011E-1,7.617658997E0,5.973478088E0
4.322402204E2,-1.276844788E-1,7.759713593E0,5.645360413E0
4.323399514E2,9.999206543E-2,8.116571503E0,5.995482330E0
4.324396834E2,-4.520599365E-2,8.140072632E0,6.169270935E0
4.325394154E2,-4.680766296E-1,7.635771332E0,6.417604523E0
4.326391474E2,-3.969744873E-1,7.580236816E0,6.119125214E0
4.327388784E2,-8.274792480E-1,7.529642029E0,6.375541992E0
4.328386104E2,-8.158035278E-2,7.663014679E0,5.995033264E0
4.329383427E2,1.550775146E-1,7.601941681E0,6.178851013E0
4.330380737E2,-1.146615601E-1,7.766449585E0,6.281986542E0
4.331378057E2,-4.004173279E-1,7.829169159E0,6.011798401E0
4.332375377E2,-3.070115662E-1,7.751031647E0,5.638025665E0
4.333372697E2,3.457809448E-2,8.046666870E0,5.757926331E0
4.334370007E2,-1.637594604E-1,8.474177856E0,5.047803040E0
4.335367327E2,-7.334747314E-3,8.681347046E0,4.198469238E0
4.336364647E2,-1.589694214E-1,8.725804596E0,4.083358612E0
4.337361967E2,-5.590873718E-1,8.870403900E0,4.333039398E0
4.338359277E2,-5.538482666E-3,8.680598602E0,4.723277893E0
4.339356586E2,-1.495390320E-1,8.096513214E0,4.756359100E0
4.340353906E2,-3.210823059E-1,8.003706207E0,5.161416779E0
4.341351226E2,5.643264771E-2,7.912994843E0,6.122268677E0
4.342348536E2,1.118174744E-1,7.596852264E0,6.196813660E0
4.343345856E2,7.439529419E-2,7.805967407E0,6.635251923E0
4.344343176E2,-1.299298096E-1,7.848179626E0,6.696025543E0
4.345340496E2,1.142124939E-1,7.754773865E0,5.976771240E0
4.346337806E2,4.730163574E-1,7.117698669E0,5.296136627E0
4.347335126E2,1.761836243E-1,7.844886475E0,6.678661652E0
4.348332446E2,-5.435197449E-1,7.564669189E0,6.367009735E0
4.349329772E2,2.424957275E-1,7.196434937E0,6.235583038E0
4.350327092E2,-9.223818970E-1,7.962841187E0,6.716083832E0
4.351324402E2,-1.564845886E0,8.326584778E0,6.760691071E0
4.352321722E2,-5.786965942E-1,8.025710449E0,5.456752625E0
4.353319042E2,1.901046753E-2,8.072862396E0,6.095773773E0
4.354316362E2,-4.315525818E-1,8.208779755E0,5.494623871E0
4.355313672E2,-9.380992126E-1,8.516988831E0,4.459825745E0
4.356310992E2,-5.141807556E-1,8.435258789E0,4.770280151E0
4.357308312E2,-4.697232056E-1,8.355474701E0,4.903952179E0
4.358305632E2,-1.101708984E0,8.532855835E0,4.512815552E0
4.359302952E2,-1.297052765E0,7.448810120E0,6.014941864E0
4.360300262E2,-7.180567932E-1,8.261470184E0,5.969885559E0
4.361297582E2,-2.890489197E-1,8.328381042E0,6.610403595E0
4.362294902E2,-1.288071442E0,7.394024048E0,5.107229462E0
4.363292222E2,-1.150058441E0,8.647517395E0,5.797893219E0
4.364289542E2,-4.047583008E-1,8.190218353E0,4.847070465E0
4.365286852E2,-4.034111023E-1,8.324938202E0,5.102140045E0
4.366284172E2,-6.122268677E-2,8.192912750E0,5.617967377E0
4.367281492E2,3.362008667E-1,8.062982941E0,5.425467682E0
4.368278812E2,3.173400879E-2,8.207881622E0,4.895419922E0
4.369276133E2,-5.583389282E-2,8.222700806E0,4.880301361E0
4.370273443E2,-2.956352234E-1,8.239915009E0,5.630541229E0
4.371270763E2,9.789642334E-2,8.143665161E0,5.601052551E0
4.372268083E2,-7.439529419E-2,8.234975281E0,6.208190002E0
4.373265403E2,3.167413330E-1,7.751480713E0,5.884263611E0
4.374262723E2,1.437011719E-1,7.597600708E0,5.895340576E0
4.375260033E2,1.233435059E-1,7.874973907E0,6.743027802E0
4.376257353E2,-5.004093933E-1,7.650440826E0,6.641987915E0
4.377254673E2,-1.107696533E-1,7.229067078E0,5.701643372E0
4.378251993E2,-5.478607178E-2,7.836803284E0,6.353238373E0
4.379249315E2,4.116439819E-1,7.624694366E0,6.848857727E0
4.380246625E2,3.788621521E-1,8.141120453E0,7.296576691E0
4.381243945E2,-8.816665649E-2,7.292086029E0,4.966522064E0
4.382241265E2,-2.366578674E-1,7.750432892E0,5.943690033E0
4.383238585E2,1.513352966E-1,7.694898376E0,7.657775574E0
4.384235905E2,5.096900940E-1,7.344626770E0,6.634204102E0
4.385233225E2,1.299298096E-1,7.347470856E0,5.862259369E0
4.386230535E2,-4.954696655E-1,7.640860748E0,5.438191223E0
4.387227855E2,2.906954956E-1,7.839797058E0,5.981411591E0
4.388225175E2,4.523593140E-1,8.452472992E0,5.291945343E0
4.389222495E2,-1.697470093E-1,8.781189423E0,4.348307648E0
4.390219812E2,-5.005590820E-1,9.042545929E0,4.383634186E0
4.391217132E2,1.390608215E-1,8.915759583E0,4.878804474E0
4.392214442E2,2.068698120E-1,8.817114716E0,4.807552643E0
4.393211762E2,-3.956272888E-1,8.730744324E0,4.971910858E0
4.394209082E2,-8.566685486E-1,8.594377899E0,4.224515076E0
4.395206402E2,-2.719844055E-1,8.562793579E0,5.203030243E0
4.396203722E2,4.053570557E-1,8.289611664E0,5.379064178E0
4.397201042E2,-7.616162109E-1,7.895032196E0,4.742737427E0
4.398198362E2,-3.469784546E-1,7.983947296E0,5.384452972E0
4.399195672E2,-1.305285645E-1,8.167166290E0,5.694009247E0
4.400192989E2,5.242098999E-1,7.892786865E0,5.602250061E0
4.401190309E2,-1.109193420E-1,7.916437683E0,5.787714386E0
4.402187629E2,-2.522254944E-1,7.994874573E0,5.781577148E0
4.403184949E2,5.987548828E-4,7.993976440E0,5.796096954E0
4.404182269E2,-2.104623413E-1,7.878566437E0,5.855673065E0
4.405179579E2,1.995350647E-1,7.523205414E0,6.013594666E0
4.406176899E2,2.098635864E-1,7.451504517E0,6.098767548E0
4.407174219E2,1.990859985E-1,7.613168335E0,6.309379578E0
4.408171539E2,2.285746765E-1,7.706574097E0,6.345304871E0
4.409168859E2,8.187973022E-2,7.685617676E0,6.150260468E0
4.410166178E2,-7.738906860E-2,7.769742737E0,6.268215179E0
4.411163498E2,-1.571731567E-1,7.745792542E0,5.697152710E0
4.412160808E2,2.014810181E-1,7.965535583E0,5.563630371E0
4.413158128E2,4.894821167E-1,7.922724609E0,5.187761993E0
4.414155448E2,1.070274353E-1,8.632997589E0,4.958289185E0
4.415152768E2,-3.121009827E-1,8.856632538E0,4.516707458E0
4.416150088E2,-3.083587646E-2,8.519982605E0,4.842130737E0
4.417147408E2,-2.242337036E-1,8.435857544E0,5.157075806E0
4.418144728E2,-1.474433899E-1,8.244854736E0,5.719156952E0
4.419142048E2,-3.788621521E-1,7.694299622E0,5.763315125E0
4.420139358E2,-4.225712585E-1,7.672145691E0,5.778583374E0
4.421136678E2,4.620890808E-1,7.814948730E0,6.974745941E0
4.422133998E2,2.838098145E-1,7.665709076E0,6.538553009E0
4.423131318E2,1.850152588E-1,7.841743011E0,5.982160034E0
4.424128638E2,1.371148682E-1,7.740553436E0,6.191275177E0
4.425125958E2,3.089575195E-1,7.642956390E0,6.442752228E0
4.426123278E2,-1.326242065E-1,7.597750397E0,6.311924286E0
4.427120598E2,-2.794688416E-1,7.417076111E0,6.171216888E0
4.428117918E2,-1.004411316E-1,7.476801910E0,6.040089569E0
4.429115228E2,-4.460723877E-1,7.618557129E0,5.959257660E0
4.430112549E2,-1.269360352E-1,7.838749237E0,6.355932770E0
4.431109869E2,1.116677856E-1,7.653733978E0,6.312672729E0
4.432107189E2,1.721420288E-2,7.550897827E0,6.116131439E0
4.433104509E2,2.805166626E-1,7.793992310E0,6.521189117E0
4.434101829E2,2.140548706E-2,7.681276703E0,6.350394287E0
4.435099149E2,5.489085388E-1,7.666906586E0,6.312223663E0
4.436096469E2,3.643423462E-1,7.555238800E0,6.366860046E0
4.437093789E2,-2.365081787E-1,7.624544678E0,6.164480896E0
4.438091099E2,4.251159668E-2,7.760611725E0,5.948180695E0
4.439088419E2,-2.140548706E-2,7.767347717E0,5.821993103E0
4.440085743E2,-1.287322998E-1,8.041876831E0,5.497467957E0
4.441083063E2,2.559677124E-2,8.688681793E0,4.778063965E0
4.442080383E2,-2.460882568E-1,8.819958801E0,4.657265167E0
4.443077703E2,-3.568579102E-1,8.698411560E0,4.701872406E0
4.444075023E2,2.874023438E-2,8.501570892E0,4.850513306E0
4.445072343E2,-1.860630798E-1,8.175548859E0,5.184468842E0
4.446069663E2,4.028123474E-1,7.747888184E0,6.058351593E0
4.447066983E2,-4.819976807E-2,7.560627594E0,5.579796753E0
4.448064303E2,1.586700439E-2,7.495962067E0,6.107748871E0
4.449061613E2,2.106120300E-1,7.446265411E0,6.464906158E0
4.450058934E2,5.519023132E-1,7.584727478E0,6.060297546E0
4.451056254E2,-2.418969727E-1,8.191266174E0,6.416856079E0
4.452053574E2,-2.263293457E-1,7.501051483E0,6.282884674E0
4.453050894E2,2.074685669E-1,7.707322540E0,6.489754486E0
4.454048214E2,-4.236190796E-2,7.298223267E0,5.210963745E0
4.455045534E2,3.730242920E-1,7.332501984E0,6.033952332E0
4.456042854E2,2.531236267E-1,7.223678284E0,6.728208618E0
4.457040174E2,-6.589297485E-1,7.388934631E0,6.913972321E0
4.458037494E2,8.605604553E-1,7.321724396E0,6.180946655E0
4.459034814E2,4.376898193E-1,7.665110321E0,6.343658295E0
4.460032130E2,-1.290316772E-1,7.496860199E0,6.234086151E0
4.461029450E2,-5.864804077E-1,7.275171204E0,6.193969574E0
4.462026760E2,-3.149450684E-1,7.577841797E0,6.520141296E0
4.463024080E2,8.457412720E-2,7.594606934E0,6.318660278E0
4.464021400E2,2.049238586E-1,7.581284637E0,6.240373077E0
4.465018720E2,3.870950317E-1,7.786956940E0,6.293362885E0
4.466016040E2,4.415817261E-2,7.844886475E0,5.935606842E0
4.467013360E2,4.340972900E-3,8.062982941E0,5.089865570E0
4.468010680E2,3.727249146E-2,8.267308044E0,4.642445984E0
4.469008000E2,-1.630110168E-1,8.964258728E0,4.028572540E0
4.470005327E2,-1.920506287E-1,9.256002045E0,4.105662231E0
4.471002647E2,-1.073268127E-1,9.105265503E0,4.852159882E0
4.471999967E2,-3.507206726E-1,8.496481476E0,4.612208862E0
4.472997287E2,-1.999841309E-1,8.524173889E0,4.621938629E0
4.473994607E2,5.104385376E-2,8.327931976E0,5.023254089E0
4.474991927E2,4.216731262E-1,8.315956879E0,5.300028534E0
4.475989247E2,3.141966248E-1,8.309220886E0,5.313650208E0
4.476986567E2,4.149371338E-1,8.068222046E0,5.489085388E0
4.477983877E2,2.507286072E-1,8.190517731E0,5.761967926E0
4.478981197E2,1.941462708E-1,7.280859375E0,5.002746735E0
4.479978517E2,3.517684937E-2,7.824379120E0,6.498137054E0
4.480975837E2,1.904040527E-1,7.401209106E0,6.238876190E0
4.481973157E2,4.559518433E-1,7.243437195E0,6.714287567E0
4.482970477E2,6.499484253E-1,7.685018921E0,6.224356384E0
4.483967797E2,5.716612244E-1,7.504943390E0,6.617139587E0
4.484965117E2,1.781295776E-1,7.205266571E0,6.830446014E0
4.485962437E2,6.291416931E-1,6.867718506E0,6.601122894E0
4.486959757E2,4.894821167E-1,7.095245361E0,7.535330200E0
4.487957077E2,-9.639953613E-2,6.755451965E0,7.208859100E0
4.488954397E2,1.739682312E0,6.976093140E0,8.168962555E0
4.489951716E2,8.011340332E-1,6.838229828E0,7.157366180E0
4.490949036E2,3.981719971E-1,6.916217651E0,7.781268768E0
4.491946356E2,3.191363525E-1,6.964267731E0,7.187603302E0
4.492943676E2,-1.047821045E-3,7.345824280E0,6.222260742E0
4.493940996E2,3.505709839E-1,7.599995728E0,6.240672455E0
4.494938316E2,1.267863464E-1,7.743397522E0,6.363866272E0
4.495935636E2,3.781137085E-1,7.837102661E0,6.435267792E0
4.496932956E2,2.227368164E-1,7.619904327E0,6.353687439E0
4.497930266E2,7.783813477E-3,7.588769073E0,6.169570312E0
4.498927586E2,4.490661621E-2,7.586523743E0,6.162684631E0
4.499924908E2,2.291734314E-1,7.721992035E0,6.507567444E0
4.500922228E2,2.270777893E-1,7.023694153E0,6.754254456E0
4.501919548E2,1.469943237E-1,6.763235779E0,7.149582367E0
4.502916868E2,2.619552612E-1,6.507567444E0,7.627089386E0
4.503914188E2,-0.000000000E0,6.561156006E0,7.512727203E0
4.504911508E2,1.914518738E-1,6.731352081E0,7.273674316E0
4.505908828E2,5.331912231E-1,7.354206848E0,6.833739166E0
4.506906148E2,9.141490173E-1,7.901768188E0,7.399412842E0
4.507903468E2,8.547225952E-2,7.415728912E0,6.371051331E0
4.508900788E2,-2.020797729E-2,7.363786926E0,6.374194794E0
4.509898100E2,-3.957769775E-1,6.790329437E0,6.985523529E0
4.510895420E2,-3.144960022E-1,6.879094849E0,7.039411469E0
4.511892740E2,4.478686523E-1,6.832691345E0,6.818021851E0
4.512890060E2,8.499325562E-1,7.747888184E0,5.390141144E0
4.513887380E2,6.780899048E-2,8.090076599E0,5.911956024E0
4.514884700E2,-2.073188782E-1,7.460934906E0,6.126160583E0
4.515882020E2,-6.107299805E-2,6.982978821E0,6.374643860E0
4.516879340E2,-2.683918762E-1,6.825506287E0,7.028933258E0
4.517876660E2,6.960525513E-2,6.956184540E0,7.227719879E0
4.518873980E2,-2.374063110E-1,7.453001404E0,6.888375549E0
4.519871299E2,1.207987976E-1,7.579787750E0,6.452781372E0
4.520868619E2,1.541793823E-1,7.720644836E0,6.147117004E0
4.521865939E2,7.050338745E-2,7.663314056E0,6.077062683E0
4.522863259E2,4.176315308E-2,7.548652496E0,6.223757629E0
4.523860579E2,5.239105225E-2,7.425608368E0,6.453679504E0
4.524857899E2,1.847158813E-1,7.477999420E0,6.288273468E0
4.525855219E2,1.817221069E-1,7.202871552E0,5.833668823E0
