"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.867239792E0,3.204957581E1,1.836007309E1,4.042316055E1
4.966969792E0,3.127309418E1,1.759732819E1,4.069623184E1
5.066698792E0,3.056161499E1,1.941609764E1,4.152537918E1
5.166427792E0,3.087479401E1,2.027106094E1,4.089879990E1
5.266156792E0,3.116221619E1,2.286957932E1,3.967754745E1
5.365885792E0,3.189663696E1,2.147620392E1,3.788381577E1
5.465615792E0,3.173575592E1,1.902505875E1,3.718774796E1
5.565344833E0,3.120796204E1,1.883617210E1,3.870167923E1
5.665073833E0,3.044947815E1,1.902785492E1,3.878043747E1
5.764802833E0,2.974126434E1,2.126553154E1,4.087769699E1
5.864532833E0,2.937963867E1,2.093460655E1,3.839256668E1
5.964261833E0,2.942248535E1,2.004082108E1,3.809009933E1
6.063990833E0,3.065113831E1,2.017202187E1,3.974685287E1
6.163720833E0,3.045291138E1,1.921826363E1,3.833446121E1
6.263449833E0,3.012328339E1,1.573080063E1,3.749618149E1
6.363178833E0,2.888789368E1,1.275510979E1,4.132427597E1
6.462908833E0,2.736473846E1,1.820406532E1,4.236999130E1
6.562637917E0,2.671585846E1,1.912047958E1,4.081821060E1
6.662367917E0,2.428639221E1,1.993521881E1,4.066603470E1
6.762096917E0,2.513973236E1,2.036295509E1,4.372842026E1
6.861826917E0,2.722766113E1,2.134260178E1,4.519995499E1
6.961555917E0,2.863439178E1,2.975579834E1,4.551832199E1
7.061285917E0,2.880631256E1,2.831413651E1,4.334765244E1
7.161014917E0,2.896087646E1,2.694680786E1,4.352041245E1
7.260744917E0,2.859558105E1,2.509556961E1,4.599701309E1
7.360474917E0,2.801667786E1,2.818072701E1,5.012798691E1
7.460203917E0,2.827986145E1,3.431887817E1,4.847227097E1
7.559934167E0,2.900350189E1,3.543554306E1,4.629522324E1
7.659663167E0,2.914421082E1,3.382297516E1,4.440832901E1
7.759393167E0,3.044782257E1,3.171930695E1,4.353577805E1
7.859122167E0,3.064469910E1,2.802100754E1,4.241623306E1
7.958852167E0,3.085621643E1,2.284876823E1,4.637597275E1
8.058581167E0,2.997534180E1,2.570156479E1,4.877267838E1
8.158311167E0,2.854193115E1,2.826629257E1,4.772871017E1
8.258040167E0,2.796029663E1,3.027874374E1,4.723971939E1
8.357770167E0,2.900466919E1,3.163194656E1,4.625298691E1
8.457500167E0,2.943126678E1,3.132025146E1,4.643533707E1
8.557229042E0,2.961271667E1,3.113426590E1,4.720162582E1
8.656959042E0,3.069902039E1,3.089968109E1,4.854136276E1
8.756688042E0,3.100868988E1,2.526614571E1,4.462044907E1
8.856418042E0,3.075453186E1,1.740430832E1,4.087086105E1
8.956148042E0,3.115300751E1,1.161819839E1,3.884255600E1
9.055877042E0,3.248451233E1,6.167514801E0,3.750842667E1
9.155607042E0,3.049945831E1,1.852088928E0,3.532789993E1
9.255336042E0,3.132357025E1,-9.049606323E-2,3.542293930E1
9.355066042E0,3.340403748E1,-1.334579468E0,4.026819229E1
9.454796042E0,3.227109528E1,2.489551544E0,4.253127670E1
9.554525542E0,3.300222015E1,4.057693481E0,4.126440048E1
9.654255542E0,3.396365356E1,3.484821320E0,4.054829788E1
9.753984542E0,3.325385284E1,1.956230164E0,4.163590622E1
9.853714542E0,3.097420502E1,1.709140778E0,4.087961960E1
9.953444542E0,2.928283691E1,2.643474579E0,3.799911118E1
1.005317354E1,3.143115997E1,3.166187286E0,3.613125229E1
1.015290354E1,3.026735687E1,7.254753113E-1,3.514493179E1
1.025263354E1,3.327373505E1,-1.309371948E0,3.975266647E1
1.035236354E1,3.169240570E1,-5.363845825E-2,4.038073349E1
1.045209254E1,3.149822235E1,2.149475098E0,3.955936050E1
1.055182183E1,3.254644775E1,2.518672943E0,3.886098099E1
1.065155183E1,3.260832977E1,3.188549042E0,3.963697433E1
1.075128083E1,3.266186523E1,2.559024811E0,3.950862503E1
1.085101083E1,3.357661438E1,2.069824219E0,4.066419601E1
1.095074083E1,3.339191437E1,3.564746857E0,3.982445145E1
1.105047083E1,3.415036011E1,2.766399384E0,4.095587540E1
1.115020083E1,3.356423187E1,3.968563080E0,4.241784286E1
1.124992983E1,3.393078613E1,4.270000458E0,4.322143173E1
1.134965983E1,3.520694733E1,2.550060272E0,4.597780228E1
1.144938983E1,3.436389160E1,3.831039429E0,5.092827225E1
1.154911958E1,3.246817017E1,9.280235291E0,4.512826920E1
1.164884958E1,3.243390656E1,8.483818054E0,4.223938370E1
1.174857958E1,3.157583618E1,6.875427246E0,4.030668259E1
1.184830858E1,3.131558990E1,2.318862915E0,3.884576035E1
1.194803858E1,3.220394135E1,-4.765712738E0,3.779572678E1
1.204776858E1,3.216404724E1,-3.867389679E0,3.962194443E1
1.214749858E1,3.236155701E1,-2.909030914E0,3.823028183E1
1.224722858E1,3.132875824E1,-1.613670349E0,3.707046890E1
1.234695858E1,3.238330841E1,-2.255153656E0,3.677222824E1
1.244668858E1,3.329467010E1,4.603996277E-1,3.535602951E1
1.254641917E1,3.243077087E1,8.149650574E0,4.115780258E1
1.264614917E1,3.266880035E1,1.619157600E1,4.233733749E1
1.274587917E1,3.201058197E1,1.908606339E1,5.130183792E1
1.284560917E1,2.943946838E1,3.170155525E1,5.016537857E1
1.294533917E1,2.889326477E1,3.360090637E1,4.568169785E1
1.304506917E1,3.057334900E1,3.327640152E1,4.440958023E1
1.314479917E1,3.231328583E1,3.303875351E1,4.753068161E1
1.324452917E1,2.828032684E1,3.257106781E1,4.634542465E1
1.334425917E1,2.974709320E1,3.303968430E1,4.789947891E1
1.344398917E1,3.140106964E1,3.018590927E1,4.649547958E1
1.354371967E1,2.958461761E1,2.242384720E1,4.448866653E1
1.364344967E1,3.160876465E1,1.501059151E1,4.284037399E1
1.374317967E1,3.420777893E1,8.516014099E0,4.645888901E1
1.384290967E1,3.320310211E1,-5.992164612E-1,4.279871750E1
1.394263967E1,3.294701385E1,-1.066899109E1,3.669594193E1
1.404236967E1,3.328726959E1,-1.487434006E1,3.610556412E1
1.414209967E1,3.251735687E1,-1.629168320E1,3.642256546E1
1.424182967E1,3.400578308E1,-1.692827988E1,3.676297379E1
1.434155967E1,3.456102753E1,-1.640431976E1,3.583509445E1
1.444129067E1,3.506901550E1,-1.371950150E1,3.583333969E1
1.454102017E1,3.400710297E1,-1.160477066E1,3.656145859E1
1.464075017E1,3.234724426E1,-1.101399994E1,3.683108139E1
1.474048017E1,3.407743073E1,-7.803848267E0,3.836608505E1
1.484021017E1,3.454000092E1,-6.569114685E0,3.862744522E1
1.493994017E1,3.368098450E1,-6.847747803E0,3.749833298E1
1.503967017E1,3.267417145E1,-5.125617981E0,3.824177933E1
1.513940117E1,3.356798553E1,-6.686325073E-1,4.124439621E1
1.523913117E1,3.261658478E1,1.689369202E0,4.115475845E1
1.533886117E1,3.134648132E1,3.745887756E0,4.122865677E1
1.543859117E1,3.186849976E1,6.532649994E0,4.158900070E1
1.553832229E1,3.167321014E1,8.701320648E0,4.145445633E1
1.563805229E1,3.244222260E1,9.901983261E0,4.084388351E1
1.573778229E1,3.307682800E1,8.902996063E0,4.019874954E1
1.583751229E1,3.300096130E1,5.242706299E0,4.051984787E1
1.593724229E1,3.286763763E1,6.328910828E0,4.241912460E1
1.603697329E1,3.241844177E1,8.043556213E0,4.360343552E1
1.613670329E1,3.119214630E1,1.009919167E1,4.457846451E1
1.623643329E1,2.919021606E1,1.188246155E1,4.310083389E1
1.633616429E1,2.928018188E1,1.217679214E1,4.254687119E1
1.643589429E1,2.913444519E1,1.117579651E1,4.236126328E1
1.653562429E1,2.955232239E1,5.723636627E0,4.373136520E1
1.663535429E1,2.558084106E1,5.517692566E0,4.981907272E1
1.673508529E1,2.427059937E1,8.236186981E0,4.988716507E1
1.683481529E1,2.533322906E1,4.627025604E0,4.718143845E1
1.693454529E1,2.695870972E1,-3.759559631E0,4.209162521E1
1.703427629E1,2.880461884E1,-9.465747833E0,4.071279526E1
1.713400629E1,2.981198120E1,-1.019075012E1,4.007341385E1
1.723373629E1,3.051624298E1,-1.018956757E1,3.850653458E1
1.733346729E1,3.029140472E1,-1.223083878E1,3.766978836E1
1.743319729E1,2.922167969E1,-9.905830383E0,3.770045090E1
1.753292829E1,2.943928528E1,-8.167869568E0,3.803747177E1
1.763265833E1,2.966416168E1,-7.216125488E0,3.813369370E1
1.773238833E1,2.936309814E1,-6.326408386E0,3.811597824E1
1.783211933E1,2.960395813E1,-4.585338593E0,3.792475510E1
1.793184933E1,2.957720947E1,-8.168525696E-1,3.948556900E1
1.803158033E1,2.805706787E1,5.091835022E0,4.185446548E1
1.813131033E1,2.730617523E1,1.060782814E1,4.254754257E1
1.823104133E1,2.687745667E1,1.834747505E1,4.353001022E1
1.833077133E1,2.672585297E1,1.981478310E1,4.464654922E1
1.843050133E1,2.710453796E1,2.047251892E1,4.419403458E1
1.853023233E1,2.763612366E1,1.925453186E1,4.289068985E1
1.862996242E1,2.700588226E1,1.928738785E1,4.483143234E1
1.872969342E1,2.766949463E1,1.824224663E1,4.490826035E1
1.882942342E1,2.693552399E1,2.018154716E1,4.479413986E1
1.892915442E1,2.676472473E1,1.937170601E1,4.335731125E1
1.902888442E1,2.696531677E1,1.861077881E1,4.384057236E1
1.912861542E1,2.742031097E1,1.912414551E1,4.366105270E1
1.922834542E1,2.810397339E1,1.975093842E1,4.342422104E1
1.932807642E1,2.912352753E1,1.924776459E1,4.293108749E1
1.942780642E1,2.976422882E1,1.867824554E1,4.354286575E1
1.952753742E1,2.931945801E1,1.820813560E1,4.376979446E1
1.962726746E1,2.922151184E1,1.837620163E1,4.252257156E1
1.972699846E1,2.952671051E1,1.721245956E1,4.205836105E1
1.982672846E1,2.936975098E1,1.645866966E1,4.255680466E1
1.992645946E1,2.942384338E1,1.630153084E1,4.249468613E1
2.002618946E1,2.967105865E1,1.436722755E1,4.132079697E1
2.012592046E1,3.062927246E1,8.415840149E0,3.912762833E1
2.022565046E1,3.118848419E1,5.664653778E0,3.765736008E1
2.032538146E1,3.244445038E1,-4.650714874E0,3.524424362E1
2.042511146E1,3.286071777E1,-7.801460266E0,3.420132828E1
2.052484246E1,3.294290161E1,-5.874641418E0,3.477045822E1
2.062457208E1,3.283030701E1,-1.541526794E0,3.615391159E1
2.072430308E1,3.290314484E1,1.697845459E-1,3.647589493E1
2.082403308E1,3.280693817E1,7.100715637E-1,3.677846909E1
2.092376408E1,3.280637360E1,7.882843018E-1,3.617621231E1
2.102349408E1,3.242618561E1,1.405628204E0,3.601209641E1
2.112322508E1,3.218161011E1,2.081153870E0,3.604729080E1
2.122295608E1,3.182871246E1,5.249691010E0,3.623013687E1
2.132268608E1,3.139787292E1,8.769840240E0,3.673305893E1
2.142241708E1,3.102490234E1,1.410514259E1,3.675308609E1
2.152214708E1,3.119205475E1,1.455436325E1,3.536465836E1
2.162187792E1,3.083285522E1,1.474022865E1,3.332345200E1
2.172160892E1,2.973763275E1,1.451234818E1,2.790334702E1
2.182133892E1,2.838439178E1,9.115631104E0,1.965317154E1
2.192106992E1,2.801233673E1,-1.078659821E1,2.070526505E1
2.202079992E1,2.989460754E1,-1.287184525E1,3.999776840E1
2.212053092E1,3.132181549E1,-1.695072174E0,4.286411667E1
2.222026192E1,3.128849792E1,2.320690155E0,4.027272415E1
2.231999192E1,2.917512512E1,6.685474396E0,4.047227859E1
2.241972292E1,2.723418427E1,1.493602371E1,4.339784622E1
2.251945392E1,2.744287872E1,2.350729370E1,4.368666458E1
2.261918392E1,2.718176270E1,2.461166954E1,4.072419357E1
2.271891492E1,2.719457245E1,2.436376953E1,3.946444321E1
2.281864592E1,2.660265350E1,2.323580170E1,3.912357712E1
2.291837592E1,2.642063904E1,2.225784683E1,3.881248093E1
2.301810692E1,2.625164795E1,2.160131264E1,3.852798080E1
2.311783792E1,2.643562317E1,1.837010765E1,3.714091873E1
2.321756792E1,2.652497864E1,1.753244400E1,3.564904404E1
2.331729892E1,2.684764862E1,1.231099892E1,3.448704910E1
2.341702992E1,2.658650208E1,6.645439148E0,3.316498947E1
2.351675992E1,2.663513184E1,6.581493378E0,3.270054245E1
2.361649171E1,2.708431244E1,7.689765930E0,3.180347824E1
2.371622271E1,2.705653381E1,6.154541016E0,3.077423477E1
2.381595271E1,2.724440002E1,4.900852203E0,3.099425125E1
2.391568371E1,2.695010376E1,5.485939026E0,2.906065750E1
2.401541471E1,2.662892151E1,3.668811798E0,2.811570358E1
2.411514471E1,2.610282898E1,2.592231750E0,2.952203751E1
2.421487571E1,2.615835571E1,2.256828308E0,3.079343033E1
2.431460671E1,2.603378296E1,4.793235779E0,3.341031265E1
2.441433671E1,2.551303101E1,8.404186249E0,3.268942642E1
2.451406771E1,2.514327240E1,1.064334297E1,3.288587570E1
2.461379792E1,2.532803345E1,1.270686531E1,3.333914566E1
2.471352892E1,2.529268646E1,1.412591362E1,3.271213913E1
2.481325892E1,2.525340271E1,1.377189255E1,3.234210587E1
2.491298992E1,2.665625763E1,6.921237946E0,3.057254410E1
2.501272092E1,2.691841125E1,3.859668732E0,3.002022934E1
2.511245092E1,2.744768524E1,4.824184418E0,3.050858688E1
2.521218192E1,2.757543182E1,8.140193939E0,3.164701462E1
2.531191292E1,2.748377991E1,1.036396790E1,3.182687759E1
2.541164392E1,2.675469971E1,1.227114296E1,3.141152573E1
2.551137392E1,2.671109772E1,1.319012642E1,3.176731491E1
2.561110483E1,2.672799683E1,1.306943893E1,3.166576767E1
2.571083583E1,2.710458374E1,1.327819443E1,3.182046127E1
2.581056583E1,2.738649750E1,1.006326485E1,3.126063919E1
2.591029683E1,2.773410034E1,5.864936829E0,3.026288986E1
2.601002783E1,2.769068146E1,6.519550323E0,3.033884811E1
2.610975883E1,2.732810974E1,1.040693855E1,3.158884811E1
2.620948983E1,2.743330383E1,1.329512215E1,3.156790543E1
2.630921983E1,2.770368958E1,1.384581375E1,3.156248093E1
2.640895083E1,2.743419647E1,1.489012718E1,3.181209946E1
2.650868183E1,2.710805511E1,1.590834236E1,3.198711777E1
2.660841321E1,2.686135101E1,1.581277275E1,3.239100266E1
2.670814321E1,2.687090302E1,1.531846046E1,3.252790451E1
2.680787421E1,2.688320160E1,1.472133446E1,3.258391190E1
2.690760521E1,2.742270660E1,1.451489258E1,3.181425095E1
2.700733621E1,2.740701294E1,1.403964043E1,3.228313065E1
2.710706621E1,2.749562073E1,1.359452438E1,3.228264236E1
2.720679721E1,2.830058289E1,8.404617310E0,3.125711441E1
2.730652821E1,2.899780273E1,4.140796661E0,3.072174454E1
2.740625921E1,2.896250916E1,4.326972961E0,3.072494888E1
2.750599021E1,2.827027893E1,6.719261169E0,3.149835587E1
2.760571996E1,2.777570343E1,6.458106995E0,3.227563858E1
2.770545096E1,2.715274048E1,6.669204712E0,3.273306656E1
2.780518196E1,2.680744934E1,8.711120605E0,3.364401627E1
2.790491296E1,2.650713348E1,1.088962746E1,3.444792557E1
2.800464396E1,2.685176849E1,1.257837868E1,3.446251297E1
2.810437496E1,2.727908325E1,1.322168541E1,3.525201797E1
2.820410496E1,2.786433411E1,1.320792007E1,3.573010635E1
2.830383596E1,2.857387543E1,1.393455505E1,3.548486710E1
2.840356696E1,2.847895050E1,1.383840561E1,3.421623611E1
2.850329796E1,2.841883087E1,1.129523468E1,3.314493179E1
2.860302958E1,2.841327667E1,7.375423431E0,3.288437271E1
2.870276058E1,2.847304535E1,3.932453156E0,3.275816727E1
2.880249058E1,2.857183838E1,4.138923645E0,3.382705307E1
2.890222158E1,2.903646851E1,6.601558685E0,3.497613907E1
2.900195258E1,2.856486511E1,9.984914780E0,3.633227921E1
2.910168358E1,2.814776611E1,1.236075592E1,3.673356247E1
2.920141458E1,2.782015228E1,1.306264496E1,3.681199265E1
2.930114558E1,2.723935699E1,1.267040253E1,3.738847733E1
2.940087658E1,2.651674652E1,1.092442322E1,3.613318253E1
2.950060658E1,2.581914520E1,2.959743500E0,3.441733170E1
2.960033767E1,2.558937836E1,-8.364830017E-1,3.445368576E1
2.970006867E1,2.777678680E1,7.436027527E-1,3.799235916E1
2.979979967E1,2.724788666E1,4.084312439E0,3.859930038E1
2.989953067E1,2.584878540E1,7.119079590E0,3.835802078E1
2.999926167E1,2.441356659E1,9.158950806E0,3.820642471E1
3.009899267E1,2.402966309E1,8.746433258E0,3.729195023E1
3.019872367E1,2.417938232E1,6.592453003E0,3.604764938E1
3.029845467E1,2.442633057E1,4.875064850E0,3.510785294E1
3.039818467E1,2.443699646E1,3.362648010E0,3.465758133E1
3.049791567E1,2.420150757E1,2.644973755E0,3.412668228E1
3.059764604E1,2.408259583E1,1.802135468E0,3.289569473E1
3.069737704E1,2.441209412E1,1.617008209E0,3.112820053E1
3.079710804E1,2.486506653E1,1.334259033E0,3.030543900E1
3.089683904E1,2.515201569E1,1.145877838E0,2.907749557E1
3.099657004E1,2.494617462E1,8.997192383E-1,2.906814194E1
3.109630104E1,2.526188660E1,7.939453125E-1,2.866062546E1
3.119603204E1,2.547312927E1,8.726844788E-1,2.849074936E1
3.129576304E1,2.627706909E1,4.048461914E-1,2.850724411E1
3.139549404E1,2.663591003E1,5.833854675E-1,2.776744461E1
3.149522504E1,2.669528961E1,6.679229736E-1,2.727977371E1
3.159495667E1,2.673046875E1,6.914405823E-1,2.729684830E1
3.169468767E1,2.680771637E1,6.950912476E-1,2.733250046E1
3.179441767E1,2.694660950E1,9.107627869E-1,2.767402267E1
3.189414867E1,2.712178040E1,7.142601013E-1,2.761178207E1
3.199387967E1,2.741521454E1,6.360130310E-1,2.760522079E1
3.209361067E1,2.715543365E1,6.674842834E-1,2.733607101E1
3.219334167E1,2.748139191E1,6.528472900E-1,2.662939835E1
3.229307267E1,2.754296875E1,9.061965942E-1,2.675771713E1
3.239280367E1,2.749464417E1,1.065608978E0,2.705421066E1
3.249253467E1,2.770441437E1,1.340934753E0,2.669232559E1
3.259226517E1,2.777574921E1,1.398956299E0,2.735383987E1
3.269199617E1,2.786161041E1,1.403991699E0,2.749799728E1
3.279172717E1,2.787820435E1,1.569244385E0,2.766884232E1
3.289145817E1,2.774837494E1,1.263404846E0,2.942663193E1
3.299118917E1,2.805150604E1,1.648471832E0,2.904544449E1
3.309092017E1,2.806808472E1,1.620922089E0,2.870768356E1
3.319065117E1,2.784990692E1,1.992298126E0,2.895228958E1
3.329038217E1,2.788624573E1,1.680652618E0,2.957015610E1
3.339011317E1,2.788285828E1,1.652374268E0,2.957458115E1
3.348984417E1,2.802549744E1,1.595577240E0,2.981892776E1
3.358957504E1,2.794712067E1,1.623706818E0,2.996915054E1
3.368930604E1,2.814186096E1,1.897296906E0,2.931989670E1
3.378903704E1,2.810764313E1,1.974544525E0,2.915512466E1
3.388876804E1,2.802058411E1,1.985881805E0,2.933174515E1
3.398849904E1,2.826873779E1,2.024742126E0,2.916495895E1
3.408823004E1,2.789415741E1,1.896095276E0,2.937976456E1
3.418796104E1,2.797779083E1,1.973426819E0,3.003580856E1
3.428769204E1,2.803942108E1,1.707454681E0,3.018751144E1
3.438742304E1,2.802760315E1,2.015598297E0,2.926549911E1
3.448715404E1,2.812937164E1,2.090244293E0,2.921651077E1
3.458688571E1,2.789738464E1,2.138755798E0,2.911387253E1
3.468661671E1,2.784577179E1,2.085960388E0,2.949580765E1
3.478634771E1,2.778747559E1,1.978778839E0,2.986604691E1
3.488607871E1,2.785651398E1,2.035453796E0,2.967415237E1
3.498580971E1,2.790695953E1,1.928104401E0,2.990584946E1
3.508554071E1,2.782917786E1,1.755691528E0,2.986964035E1
3.518527171E1,2.764163208E1,2.046653748E0,2.942696762E1
3.528500271E1,2.766800690E1,2.267997742E0,2.920164871E1
3.538473371E1,2.781391144E1,2.244552612E0,2.915459061E1
3.548446471E1,2.766789246E1,2.300369263E0,2.925493240E1
3.558419521E1,2.783190918E1,2.473957062E0,2.952046585E1
3.568392621E1,2.773513794E1,2.240257263E0,2.971276474E1
3.578365721E1,2.785469818E1,2.188575745E0,2.984146500E1
3.588338821E1,2.777065277E1,2.232013702E0,2.980835342E1
3.598311921E1,2.795416260E1,2.456226349E0,2.965046310E1
3.608285021E1,2.784986115E1,2.491279602E0,2.956221390E1
3.618258121E1,2.778330231E1,2.554512024E0,2.933513260E1
3.628231221E1,2.785450745E1,2.580421448E0,2.937176895E1
3.638204321E1,2.798695374E1,2.534805298E0,2.977959824E1
3.648177421E1,2.794170380E1,2.340431213E0,2.992620468E1
3.658150529E1,2.785173035E1,2.485908508E0,2.989416122E1
3.668123629E1,2.777074432E1,2.562107086E0,2.918537521E1
3.678096729E1,2.770337677E1,2.763442993E0,2.922126389E1
3.688069829E1,2.779725647E1,2.863853455E0,2.946422958E1
3.698042929E1,2.772950745E1,2.865688324E0,2.912741470E1
3.708016029E1,2.780109406E1,2.644294739E0,2.951440811E1
3.717989129E1,2.774543762E1,2.649868011E0,2.990559769E1
3.727962229E1,2.768798828E1,2.801334381E0,2.971541977E1
3.737935329E1,2.794853973E1,2.924484253E0,2.986579514E1
3.747908429E1,2.800658417E1,3.062541962E0,2.937174606E1
3.757881567E1,2.811101532E1,2.964096069E0,2.947361374E1
3.767854667E1,2.790352631E1,3.112178802E0,2.946931839E1
3.777827767E1,2.789518738E1,3.017284393E0,2.973207474E1
3.787800867E1,2.796768951E1,2.731277466E0,2.962119675E1
3.797773967E1,2.803872681E1,2.766372681E0,2.980653000E1
3.807747067E1,2.802216339E1,2.865455627E0,2.985033035E1
3.817720167E1,2.805643463E1,3.030647278E0,2.937878799E1
3.827693267E1,2.772142029E1,3.059795380E0,2.905154037E1
3.837666367E1,2.788089752E1,2.882282257E0,2.904432297E1
3.847639467E1,2.783353424E1,2.837539673E0,2.916907883E1
3.857612592E1,2.773519135E1,2.941848755E0,2.913824844E1
3.867585692E1,2.778413391E1,2.936241150E0,2.922388840E1
3.877558792E1,2.766242218E1,2.867084503E0,2.936864853E1
3.887531892E1,2.762487030E1,2.870830536E0,2.970506668E1
3.897504992E1,2.780374908E1,3.023483276E0,2.891868973E1
3.907478092E1,2.784120941E1,3.119281769E0,2.909363937E1
3.917451192E1,2.767436981E1,3.116455078E0,2.892611313E1
3.927424292E1,2.770976257E1,3.025005341E0,2.935586929E1
3.937397392E1,2.781161499E1,2.976451874E0,2.951388168E1
3.947370492E1,2.786064148E1,2.706531525E0,2.970326614E1
3.957343583E1,2.765371704E1,2.883171082E0,2.966785049E1
3.967316683E1,2.797956085E1,3.037391663E0,2.959663773E1
3.977289783E1,2.792283630E1,3.234748840E0,2.925912857E1
3.987262883E1,2.781825256E1,2.838890076E0,2.930060959E1
3.997235983E1,2.785312653E1,3.241771698E0,2.911845779E1
4.007209083E1,2.773978424E1,3.113582611E0,2.976400375E1
4.017182183E1,2.787468719E1,3.072566986E0,2.954051590E1
4.027155283E1,2.781672668E1,2.926387787E0,3.000133896E1
4.037128383E1,2.767640686E1,3.136260986E0,2.987613297E1
4.047101483E1,2.776773834E1,3.131702423E0,2.924835587E1
4.057074592E1,2.777308655E1,3.114948273E0,2.945691299E1
4.067047692E1,2.771417236E1,2.944484711E0,2.932926559E1
4.077020792E1,2.757645416E1,3.279777527E0,2.932051468E1
4.086993892E1,2.755209351E1,3.162944794E0,2.989175034E1
4.096966992E1,2.784013367E1,2.973464966E0,2.988981247E1
4.106940092E1,2.775302124E1,3.067329407E0,3.007377243E1
4.116913192E1,2.753755951E1,3.260360718E0,2.953985977E1
4.126886292E1,2.778929138E1,3.177467346E0,2.937896347E1
4.136859392E1,2.783032227E1,3.192749023E0,2.931839371E1
4.146832492E1,2.775796509E1,3.176860809E0,2.934439468E1
4.156805667E1,2.758248138E1,3.202735901E0,2.962986374E1
4.166778767E1,2.779777527E1,3.057315826E0,2.983379745E1
4.176751867E1,2.753427887E1,3.287303925E0,2.995057297E1
4.186724967E1,2.760359955E1,3.100669861E0,2.999435806E1
4.196698067E1,2.763051605E1,3.283626556E0,2.899100113E1
4.206671067E1,2.770657349E1,3.483806610E0,2.910262680E1
4.216644167E1,2.769855499E1,3.534465790E0,2.908714676E1
4.226617267E1,2.779250336E1,3.526866913E0,2.952670670E1
4.236590367E1,2.774984741E1,3.412448883E0,2.972303391E1
4.246563467E1,2.772794342E1,3.080364227E0,3.016894150E1
4.256536521E1,2.763524628E1,3.242679596E0,2.987893295E1
4.266509621E1,2.758861542E1,3.353874207E0,2.917216110E1
4.276482721E1,2.772301483E1,3.328338623E0,2.909756088E1
4.286455821E1,2.774422455E1,3.134246826E0,2.941069412E1
4.296428921E1,2.768206024E1,3.361976624E0,2.902546310E1
4.306402021E1,2.746469116E1,3.462070465E0,2.980060196E1
4.316375121E1,2.746031952E1,3.046680450E0,2.977752304E1
4.326348221E1,2.753334808E1,3.383338928E0,2.977070236E1
4.336321321E1,2.769820404E1,3.782733917E0,2.968734360E1
4.346294421E1,2.809532166E1,4.201370239E0,2.881739426E1
4.356267458E1,2.875143433E1,3.979999542E0,2.906833267E1
4.366240558E1,2.918895721E1,3.810630798E0,2.949778366E1
4.376213658E1,2.892324066E1,3.325984955E0,2.975171280E1
4.386186758E1,2.832709503E1,2.860099792E0,3.005277634E1
4.396159858E1,2.820352173E1,2.763198853E0,3.011416245E1
4.406132958E1,2.798844147E1,2.752258301E0,2.983788681E1
4.416106058E1,2.779679108E1,2.981655121E0,2.935564041E1
4.426079158E1,2.761317444E1,3.005950928E0,2.903189468E1
4.436052258E1,2.760349274E1,2.944648743E0,2.920899582E1
4.446025358E1,2.753272247E1,2.944789886E0,2.890739822E1
4.455998458E1,2.756510925E1,2.740436554E0,2.947878647E1
4.465971617E1,2.747933197E1,2.791896820E0,2.968757248E1
4.475944717E1,2.762701416E1,2.791545868E0,2.968867111E1
4.485917817E1,2.755760193E1,2.536750793E0,2.950239182E1
4.495890817E1,2.755695343E1,2.712734222E0,2.897381210E1
4.505863917E1,2.765863037E1,2.775085449E0,2.903750992E1
4.515837017E1,2.756705475E1,2.796039581E0,2.895779800E1
4.525810117E1,2.739418793E1,2.859806061E0,2.929964828E1
4.535783217E1,2.739218903E1,2.847965240E0,2.959131241E1
4.545756317E1,2.736771393E1,2.459953308E0,2.984518051E1
4.555729417E1,2.718863678E1,2.686393738E0,2.964822769E1
4.565702529E1,2.726452637E1,2.793701172E0,2.920229721E1
4.575675629E1,2.725932312E1,2.789833069E0,2.893040085E1
4.585648729E1,2.723833466E1,2.957237244E0,2.919261551E1
4.595621829E1,2.723565674E1,2.829925537E0,2.963289261E1
4.605594929E1,2.720526886E1,2.850353241E0,2.966403580E1
4.615568029E1,2.686721802E1,3.039802551E0,3.013106918E1
4.625541129E1,2.698406219E1,3.310852051E0,3.011566544E1
4.635514129E1,2.720277405E1,3.436016083E0,2.980900192E1
4.645487229E1,2.744073486E1,3.703392029E0,2.905515671E1
4.655460329E1,2.763687897E1,3.426448822E0,2.944820786E1
4.665433442E1,2.770211792E1,3.416217804E0,2.903170395E1
4.675406542E1,2.774948883E1,3.264255524E0,2.936545944E1
4.685379642E1,2.790306091E1,2.952941895E0,2.952463913E1
4.695352742E1,2.793135834E1,2.740295410E0,3.030940628E1
4.705325842E1,2.798484039E1,2.688571930E0,3.008311081E1
4.715298942E1,2.770877838E1,3.008705139E0,2.892918015E1
4.725272042E1,2.754620361E1,3.052135468E0,2.921744919E1
4.735245142E1,2.750568390E1,2.962738037E0,2.947771835E1
4.745218142E1,2.746774292E1,2.936164856E0,2.928558731E1
4.755191242E1,2.766397095E1,2.869392395E0,2.946267319E1
4.765164329E1,2.748406219E1,2.906661987E0,2.964117813E1
4.775137429E1,2.743194580E1,2.943241119E0,3.015704727E1
4.785110529E1,2.737166595E1,2.926395416E0,2.986404800E1
4.795083629E1,2.725671387E1,3.154273987E0,2.921113968E1
4.805056729E1,2.717082214E1,3.260223389E0,2.926395798E1
